R	0	0	A810
R	0	0	A810	08 Feb 2025
R	0	0	A810	08 Feb 2025	A810\n21:45 - Athlone to Westport (10 mins late)\nDeparted Athlone Midland Yard next stop Roscommon
R	0	0	A810	08 Feb 2025	A810\n21:45 - Athlone to Westport (10 mins late)\nDeparted Athlone Midland Yard next stop Roscommon	To Westport
R
R	0
R	0	0
R	0	0	D540
R	0	0	D540	08 Feb 2025
R	0	0	D540	08 Feb 2025	D540\n22:30 - Mallow to Cork (0 mins late)\nArrived Killarney Junction next stop Cork
R	0	0	D540	08 Feb 2025	D540\n22:30 - Mallow to Cork (0 mins late)\nArrived Killarney Junction next stop Cork	To Cork
R
R	52.5009
R	52.5009	-8.20003
R	52.5009	-8.20003	A230
R	52.5009	-8.20003	A230	08 Feb 2025
R	52.5009	-8.20003	A230	08 Feb 2025	A230\n21:00 - Dublin Heuston to Cork (-3 mins late)\nArrived Limerick Junction next stop Mallow
R	52.5009	-8.20003	A230	08 Feb 2025	A230\n21:00 - Dublin Heuston to Cork (-3 mins late)\nArrived Limerick Junction next stop Mallow	To Cork
R
R	52.992
R	52.992	-6.9762
R	52.992	-6.9762	A528
R	52.992	-6.9762	A528	08 Feb 2025
R	52.992	-6.9762	A528	08 Feb 2025	A528\n20:20 - Dublin Heuston to Waterford (0 mins late)\nDeparted Athy next stop Carlow
R	52.992	-6.9762	A528	08 Feb 2025	A528\n20:20 - Dublin Heuston to Waterford (0 mins late)\nDeparted Athy next stop Carlow	To Waterford
R
R	53.1442
R	53.1442	-6.06085
R	53.1442	-6.06085	E833
R	53.1442	-6.06085	E833	08 Feb 2025
R	53.1442	-6.06085	E833	08 Feb 2025	E833\n22:30 - Greystones to Malahide (0 mins late)\nDeparted Greystones next stop Bray
R	53.1442	-6.06085	E833	08 Feb 2025	E833\n22:30 - Greystones to Malahide (0 mins late)\nDeparted Greystones next stop Bray	Northbound
R
R	53.2364
R	53.2364	-6.11691
R	53.2364	-6.11691	E244
R	53.2364	-6.11691	E244	08 Feb 2025
R	53.2364	-6.11691	E244	08 Feb 2025	E244\n21:19 - Howth to Bray (2 mins late)\nDeparted Shankill next stop Bray
R	53.2364	-6.11691	E244	08 Feb 2025	E244\n21:19 - Howth to Bray (2 mins late)\nDeparted Shankill next stop Bray	Southbound
R
R	53.2364
R	53.2364	-6.11691
R	53.2364	-6.11691	E932
R	53.2364	-6.11691	E932	08 Feb 2025
R	53.2364	-6.11691	E932	08 Feb 2025	E932\n22:27 - Bray to Howth (0 mins late)\nArrived Shankill next stop Killiney
R	53.2364	-6.11691	E932	08 Feb 2025	E932\n22:27 - Bray to Howth (0 mins late)\nArrived Shankill next stop Killiney	Northbound
R
R	53.2469
R	53.2469	-6.66386
R	53.2469	-6.66386	A531
R	53.2469	-6.66386	A531	08 Feb 2025
R	53.2469	-6.66386	A531	08 Feb 2025	A531\n20:20 - Waterford to Dublin Heuston (6 mins late)\nArrived Sallins next stop Hazelhatch
R	53.2469	-6.66386	A531	08 Feb 2025	A531\n20:20 - Waterford to Dublin Heuston (6 mins late)\nArrived Sallins next stop Hazelhatch	To Dublin Heuston
R
R	53.2812
R	53.2812	-6.12289
R	53.2812	-6.12289	E245
R	53.2812	-6.12289	E245	08 Feb 2025
R	53.2812	-6.12289	E245	08 Feb 2025	E245\n21:33 - Malahide to Bray (0 mins late)\nArrived Glenageary next stop Dalkey
R	53.2812	-6.12289	E245	08 Feb 2025	E245\n21:33 - Malahide to Bray (0 mins late)\nArrived Glenageary next stop Dalkey	Southbound
R
R	53.2878
R	53.2878	-6.12712
R	53.2878	-6.12712	E832
R	53.2878	-6.12712	E832	08 Feb 2025
R	53.2878	-6.12712	E832	08 Feb 2025	E832\n22:12 - Bray to Malahide (1 mins late)\nDeparted Sandycove next stop Dun Laoghaire
R	53.2878	-6.12712	E832	08 Feb 2025	E832\n22:12 - Bray to Malahide (1 mins late)\nDeparted Sandycove next stop Dun Laoghaire	Northbound
R
R	53.3206
R	53.3206	-6.21112
R	53.3206	-6.21112	E115
R	53.3206	-6.21112	E115	08 Feb 2025
R	53.3206	-6.21112	E115	08 Feb 2025	E115\n21:46 - Howth to Greystones (3 mins late)\nDeparted Sydney Parade next stop Booterstown
R	53.3206	-6.21112	E115	08 Feb 2025	E115\n21:46 - Howth to Greystones (3 mins late)\nDeparted Sydney Parade next stop Booterstown	Southbound
R
R	53.3206
R	53.3206	-6.21112
R	53.3206	-6.21112	E931
R	53.3206	-6.21112	E931	08 Feb 2025
R	53.3206	-6.21112	E931	08 Feb 2025	E931\n21:57 - Bray to Howth (1 mins late)\nDeparted Sydney Parade next stop Sandymount
R	53.3206	-6.21112	E931	08 Feb 2025	E931\n21:57 - Bray to Howth (1 mins late)\nDeparted Sydney Parade next stop Sandymount	Northbound
R
R	53.334
R	53.334	-6.37868
R	53.334	-6.37868	A733
R	53.334	-6.37868	A733	08 Feb 2025
R	53.334	-6.37868	A733	08 Feb 2025	A733\n21:55 - Portarlington to Dublin Heuston (1 mins late)\nArrived Park West and Cherry Orchard next stop Dublin Heuston
R	53.334	-6.37868	A733	08 Feb 2025	A733\n21:55 - Portarlington to Dublin Heuston (1 mins late)\nArrived Park West and Cherry Orchard next stop Dublin Heuston	To Dublin Heuston
R
R	53.3353
R	53.3353	-6.45233
R	53.3353	-6.45233	D225
R	53.3353	-6.45233	D225	08 Feb 2025
R	53.3353	-6.45233	D225	08 Feb 2025	D225\n22:10 - Dublin Heuston to Portlaoise (0 mins late)\nDeparted Adamstown next stop Hazelhatch
R	53.3353	-6.45233	D225	08 Feb 2025	D225\n22:10 - Dublin Heuston to Portlaoise (0 mins late)\nDeparted Adamstown next stop Hazelhatch	To Portlaoise
R
R	53.3353
R	53.3353	-6.45233
R	53.3353	-6.45233	P227
R	53.3353	-6.45233	P227	08 Feb 2025
R	53.3353	-6.45233	P227	08 Feb 2025	P227\n21:35 - Portlaoise to Dublin Heuston (5 mins late)\nDeparted Adamstown next stop Kishoge
R	53.3353	-6.45233	P227	08 Feb 2025	P227\n21:35 - Portlaoise to Dublin Heuston (5 mins late)\nDeparted Adamstown next stop Kishoge	To Dublin Heuston
R
R	53.3363
R	53.3363	-8.24081
R	53.3363	-8.24081	A732
R	53.3363	-8.24081	A732	08 Feb 2025
R	53.3363	-8.24081	A732	08 Feb 2025	A732\n22:05 - Athlone to Galway (4 mins late)\nDeparted Ballinasloe next stop Woodlawn
R	53.3363	-8.24081	A732	08 Feb 2025	A732\n22:05 - Athlone to Galway (4 mins late)\nDeparted Ballinasloe next stop Woodlawn	To Galway
R
R	53.3531
R	53.3531	-6.24591
R	53.3531	-6.24591	E246
R	53.3531	-6.24591	E246	08 Feb 2025
R	53.3531	-6.24591	E246	08 Feb 2025	E246\n22:03 - Malahide to Bray (2 mins late)\nArrived Dublin Connolly next stop Tara Street
R	53.3531	-6.24591	E246	08 Feb 2025	E246\n22:03 - Malahide to Bray (2 mins late)\nArrived Dublin Connolly next stop Tara Street	Southbound
R
R	53.3531
R	53.3531	-6.24591
R	53.3531	-6.24591	E831
R	53.3531	-6.24591	E831	08 Feb 2025
R	53.3531	-6.24591	E831	08 Feb 2025	E831\n21:30 - Greystones to Malahide (-1 mins late)\nArrived Dublin Connolly next stop Clontarf Road
R	53.3531	-6.24591	E831	08 Feb 2025	E831\n21:30 - Greystones to Malahide (-1 mins late)\nArrived Dublin Connolly next stop Clontarf Road	Northbound
R
R	53.3755
R	53.3755	-6.33135
R	53.3755	-6.33135	D933
R	53.3755	-6.33135	D933	08 Feb 2025
R	53.3755	-6.33135	D933	08 Feb 2025	D933\n22:17 - Dublin Connolly to Maynooth (1 mins late)\nArrived Ashtown next stop Navan Road Parkway
R	53.3755	-6.33135	D933	08 Feb 2025	D933\n22:17 - Dublin Connolly to Maynooth (1 mins late)\nArrived Ashtown next stop Navan Road Parkway	Northbound
R
R	53.3777
R	53.3777	-6.34591
R	53.3777	-6.34591	P771
R	53.3777	-6.34591	P771	08 Feb 2025
R	53.3777	-6.34591	P771	08 Feb 2025	P771\n22:08 - Maynooth to Dublin Connolly (-1 mins late)\nArrived Navan Road Parkway next stop Ashtown
R	53.3777	-6.34591	P771	08 Feb 2025	P771\n22:08 - Maynooth to Dublin Connolly (-1 mins late)\nArrived Navan Road Parkway next stop Ashtown	Southbound
R
R	53.3909
R	53.3909	-6.15672
R	53.3909	-6.15672	E930
R	53.3909	-6.15672	E930	08 Feb 2025
R	53.3909	-6.15672	E930	08 Feb 2025	E930\n21:27 - Bray to Howth (2 mins late)\nArrived Howth Junction next stop Bayside
R	53.3909	-6.15672	E930	08 Feb 2025	E930\n21:27 - Bray to Howth (2 mins late)\nArrived Howth Junction next stop Bayside	Northbound
R
R	53.3917
R	53.3917	-6.13678
R	53.3917	-6.13678	E116
R	53.3917	-6.13678	E116	08 Feb 2025
R	53.3917	-6.13678	E116	08 Feb 2025	E116\n22:19 - Howth to Greystones (6 mins late)\nDeparted Bayside next stop Howth Junction
R	53.3917	-6.13678	E116	08 Feb 2025	E116\n22:19 - Howth to Greystones (6 mins late)\nDeparted Bayside next stop Howth Junction	Southbound
R
R	53.5201
R	53.5201	-6.1439
R	53.5201	-6.1439	D829
R	53.5201	-6.1439	D829	08 Feb 2025
R	53.5201	-6.1439	D829	08 Feb 2025	D829\n21:55 - Dublin Connolly to Drogheda (2 mins late)\nArrived Rush and Lusk next stop Skerries
R	53.5201	-6.1439	D829	08 Feb 2025	D829\n21:55 - Dublin Connolly to Drogheda (2 mins late)\nArrived Rush and Lusk next stop Skerries	Northbound
R
R	53.6118
R	53.6118	-6.18226
R	53.6118	-6.18226	P600
R	53.6118	-6.18226	P600	08 Feb 2025
R	53.6118	-6.18226	P600	08 Feb 2025	P600\n22:10 - Drogheda to Grand Canal Dock (4 mins late)\nDeparted Balbriggan next stop Skerries
R	53.6118	-6.18226	P600	08 Feb 2025	P600\n22:10 - Drogheda to Grand Canal Dock (4 mins late)\nDeparted Balbriggan next stop Skerries	To Grand Canal Dock
R
R	54.0007
R	54.0007	-6.41291
R	54.0007	-6.41291	A130
R	54.0007	-6.41291	A130	08 Feb 2025
R	54.0007	-6.41291	A130	08 Feb 2025	A130\n20:50 - Dublin Connolly to Belfast (4 mins late)\nDeparted Dundalk next stop Newry
R	54.0007	-6.41291	A130	08 Feb 2025	A130\n20:50 - Dublin Connolly to Belfast (4 mins late)\nDeparted Dundalk next stop Newry	Northbound
R
R	54.0007
R	54.0007	-6.41291
R	54.0007	-6.41291	A131
R	54.0007	-6.41291	A131	08 Feb 2025
R	54.0007	-6.41291	A131	08 Feb 2025	A131\n21:00 - Belfast to Dublin Connolly (0 mins late)\nDeparted Dundalk next stop Drogheda
R	54.0007	-6.41291	A131	08 Feb 2025	A131\n21:00 - Belfast to Dublin Connolly (0 mins late)\nDeparted Dundalk next stop Drogheda	Southbound
R
R	54.0887
R	54.0887	-8.52088
R	54.0887	-8.52088	A914
R	54.0887	-8.52088	A914	08 Feb 2025
R	54.0887	-8.52088	A914	08 Feb 2025	A914\n19:32 - Dublin Connolly to Sligo (4 mins late)\nDeparted Ballymote next stop Collooney
R	54.0887	-8.52088	A914	08 Feb 2025	A914\n19:32 - Dublin Connolly to Sligo (4 mins late)\nDeparted Ballymote next stop Collooney	Northbound
T
T	52.1396
T	52.1396	-8.65521
T	52.1396	-8.65521	P538
T	52.1396	-8.65521	P538	08 Feb 2025
T	52.1396	-8.65521	P538	08 Feb 2025	P538\n22:00 - Cork to Mallow(3 mins late)\nTERMINATED Mallow at 22:27
T	52.1396	-8.65521	P538	08 Feb 2025	P538\n22:00 - Cork to Mallow(3 mins late)\nTERMINATED Mallow at 22:27	To Mallow
T
T	53.0371
T	53.0371	-7.30086
T	53.0371	-7.30086	D224
T	53.0371	-7.30086	D224	08 Feb 2025
T	53.0371	-7.30086	D224	08 Feb 2025	D224\n21:05 - Dublin Heuston to Portlaoise(12 mins late)\nTERMINATED Portlaoise at 22:28
T	53.0371	-7.30086	D224	08 Feb 2025	D224\n21:05 - Dublin Heuston to Portlaoise(12 mins late)\nTERMINATED Portlaoise at 22:28	To Portlaoise
T
T	53.4509
T	53.4509	-6.15649
T	53.4509	-6.15649	E830
T	53.4509	-6.15649	E830	08 Feb 2025
T	53.4509	-6.15649	E830	08 Feb 2025	E830\n21:12 - Bray to Malahide(4 mins late)\nTERMINATED Malahide at 22:28
T	53.4509	-6.15649	E830	08 Feb 2025	E830\n21:12 - Bray to Malahide(4 mins late)\nTERMINATED Malahide at 22:28	Northbound
